step,key,operations,nanos
7566,328645,7,700
7567,386922,14,700
7568,594314,9,600
7569,83185,13,500
7570,354057,8,900
7571,435998,11,600
7572,949592,9,600
7573,319620,11,600
7574,167530,9,500
7575,526854,10,700
7576,555356,13,800
7577,901207,15,1900
7578,204732,11,700
7579,272768,12,400
7580,953003,10,400
7581,603756,8,500
7582,922547,11,600
7583,733274,13,600
7584,785993,14,700
7585,938368,9,500
7586,330566,12,1200
7587,144070,12,600
7588,758231,14,600
7589,741901,9,600
7590,339759,10,600
7591,367802,4,400
7592,472618,15,2000
7593,240697,7,500
7594,558222,10,600
7595,539943,8,600
7596,239992,6,400
7597,96414,10,900
7598,317421,11,700
7599,509395,13,700
7600,596076,8,500
7601,898359,13,1700
7602,185631,10,400
7603,303253,10,1000
7604,851801,10,1600
7605,802019,9,900
7606,649537,14,1500
7607,610733,7,700
7608,799114,11,900
7609,223641,7,600
7610,911394,6,500
7611,517245,11,5500
7612,321591,7,500
7613,182185,13,1100
7614,262143,12,600
7615,241832,21,600
7616,508053,12,400
7617,587243,7,500
7618,873703,13,1100
7619,766150,12,1200
7620,959237,6,900
7621,197638,9,600
7622,29053,13,800
7623,292609,11,700
7624,667820,11,400
7625,12702,20,700
7626,582876,12,1300
7627,548239,8,700
7628,458530,14,1000
7629,981467,9,600
7630,808789,6,600
7631,802252,10,400
7632,836355,11,1300
7633,788179,11,600
7634,508563,12,300
7635,560818,12,600
7636,683556,10,500
7637,711891,12,600
7638,90848,16,800
7639,575992,11,800
7640,926560,12,1500
7641,805455,10,900
7642,744960,7,400
7643,938757,9,500
7644,328912,5,400
7645,2275,19,1200
7646,481083,13,800
7647,954768,7,500
7648,652056,12,600
7649,790661,13,600
7650,433977,16,1500
7651,582678,14,1000
7652,102942,12,800
7653,374794,14,600
7654,667589,13,400
7655,995318,7,600
7656,100502,9,500
7657,832721,12,1500
7658,862644,7,600
7659,915884,14,900
7660,831225,10,500
7661,594064,8,500
7662,793311,9,800
7663,703016,11,500
7664,596180,8,300
7665,155321,9,700
7666,818123,8,700
7667,349130,13,1100
7668,338621,14,1500
7669,756232,16,600
7670,23338,15,700
7671,914621,13,900
7672,912032,9,800
7673,33196,18,5400
7674,822970,10,500
7675,736493,11,1100
7676,606967,11,600
7677,847375,8,700
7678,685132,16,1400
7679,476390,6,600
7680,75928,14,1200
7681,240772,6,700
7682,264095,15,700
7683,559435,11,1200
7684,489320,11,400
7685,624012,6,500
7686,704491,7,400
7687,798959,12,400
7688,844717,10,800
7689,115461,12,800
7690,598137,8,800
7691,760147,13,600
7692,209346,9,1100
7693,29936,15,700
7694,831919,9,500
7695,614845,10,1200
7696,380451,11,600
7697,479005,10,600
7698,617258,6,400
7699,295281,12,800
7700,679784,11,700
7701,398389,12,600
7702,72644,11,600
7703,616078,6,500
7704,298319,8,600
7705,301988,10,500
7706,561141,12,1200
7707,931144,9,600
7708,75186,14,900
7709,684257,14,1200
7710,497621,12,700
7711,482558,9,400
7712,313047,9,700
7713,936603,9,600
7714,268991,15,600
7715,895480,10,400
7716,783206,13,900
7717,352578,10,500
7718,974674,9,600
7719,261438,13,500
7720,857717,8,500
7721,371567,17,500
7722,555601,13,300
7723,611863,6,500
7724,517375,14,500
7725,899056,10,600
7726,951722,8,500
7727,895325,11,400
7728,134580,13,1100
7729,308340,13,1200
7730,134164,8,400
7731,860025,10,1000
7732,182954,10,500
7733,889103,12,600
7734,556113,13,900
7735,319681,9,400
7736,735601,7,600
7737,618347,10,5300
7738,776595,9,500
7739,692395,15,1200
7740,120452,13,600
7741,105036,12,500
7742,179259,15,600
7743,450156,12,700
7744,895194,13,400
7745,524158,8,400
7746,56252,11,600
7747,748081,4,400
7748,613660,10,500
7749,779549,7,600
7750,996702,4,500
7751,640889,11,700
7752,71858,14,500
7753,242369,21,1100
7754,946207,12,600
7755,85581,15,900
7756,433079,10,600
7757,936580,10,500
7758,457972,16,500
7759,52957,12,900
7760,403531,14,1100
7761,283057,16,600
7762,559277,11,800
7763,846841,8,500
7764,221574,11,600
7765,988426,7,900
7766,432374,12,600
7767,623016,3,500
7768,832841,10,800
7769,374966,15,500
7770,360441,12,1800
7771,849129,7,700
7772,147249,14,1000
7773,480645,12,500
7774,789729,13,500
7775,817987,12,900
7776,652325,12,900
7777,11554,22,1100
7778,795130,10,500
7779,350347,10,500
7780,142415,15,500
7781,448916,16,400
7782,264244,15,800
7783,322546,8,500
7784,859176,11,500
7785,930352,8,400
7786,33030,9,500
7787,309000,16,600
7788,563307,12,1100
7789,196255,11,500
7790,76976,15,1000
7791,49745,15,600
7792,527915,10,600
7793,14664,19,500
7794,478104,13,900
7795,272706,12,700
7796,60224,13,600
7797,480089,14,400
7798,468246,10,600
7799,837273,4,400
7800,547101,9,600
7801,614135,9,1100
7802,221899,11,300
7803,95254,14,900
7804,461757,11,600
7805,338752,6,500
7806,296428,11,400
7807,288217,16,1500
7808,756796,15,900
7809,542521,9,700
7810,11485,22,1400
7811,616217,6,500
7812,303618,7,500
7813,275289,9,500
7814,272952,10,300
7815,79806,10,500
7816,231834,10,1000
7817,185393,11,400
7818,174828,10,1000
7819,147868,12,300
7820,151713,11,500
7821,306486,8,500
7822,655426,13,1000
7823,164301,8,500
7824,168025,9,400
7825,766061,17,1000
7826,529147,11,1000
7827,335530,12,500
7828,553949,12,600
7829,925809,9,500
7830,979286,7,900
7831,611174,10,800
7832,336239,9,500
7833,397732,13,900
7834,834478,9,500
7835,280135,7,600
7836,42413,16,700
7837,707952,10,500
7838,12415,23,1100
7839,912065,10,800
7840,228067,10,800
7841,192121,11,400
7842,158601,14,500
7843,425584,14,1200
7844,496313,13,800
7845,733153,6,700
7846,606349,6,700
7847,107505,9,500
7848,480653,12,400
7849,104951,15,300
7850,532084,13,800
7851,804638,11,600
7852,216796,8,700
7853,276157,11,500
7854,1359,22,1000
7855,222693,10,500
7856,413977,14,400
7857,122388,12,1300
7858,774009,14,1100
7859,194245,7,500
7860,458656,12,500
7861,983110,6,500
7862,82009,13,600
7863,805604,7,400
7864,267780,12,600
7865,182192,12,400
7866,635460,13,1000
7867,74511,12,400
7868,193476,11,500
7869,948042,12,700
7870,465151,8,500
7871,28622,15,500
7872,149149,11,600
7873,657300,11,500
7874,287458,20,1400
7875,429475,12,600
7876,915513,16,1000
7877,95007,14,1300
7878,528215,8,400
7879,111391,16,1100
7880,738821,9,500
7881,940982,8,600
7882,340674,12,600
7883,630818,14,600
7884,803616,7,600
7885,264999,16,1000
7886,699771,10,700
7887,709933,12,500
7888,838255,15,1400
7889,394929,12,700
7890,70582,10,500
7891,41765,16,600
7892,61709,14,700
7893,708363,13,600
7894,421636,9,400
7895,687783,9,400
7896,603744,10,500
7897,365455,8,400
7898,962034,4,500
7899,590210,9,700
7900,85063,12,300
7901,833986,6,400
7902,823375,8,400
7903,889813,9,500
7904,245423,17,1100
7905,165888,19,1200
7906,362060,9,500
7907,568070,10,1100
7908,852357,10,900
7909,329416,7,600
7910,379259,16,1000
7911,202524,9,500
7912,761669,15,900
7913,851618,10,300
7914,716986,10,1000
7915,313082,9,400
7916,84081,14,400
7917,452777,12,700
7918,906345,9,700
7919,732857,9,600
7920,487198,16,1100
7921,663417,14,500
7922,347734,7,700
7923,761697,16,5100
7924,809128,14,700
7925,325237,8,500
7926,797050,11,600
7927,56003,10,500
7928,145414,12,600
7929,322549,8,300
7930,357085,7,500
7931,375349,14,300
7932,143480,12,400
7933,224075,9,500
7934,976788,8,500
7935,589419,7,500
7936,953181,8,900
7937,149617,12,500
7938,641515,13,600
7939,108782,9,700
7940,214625,13,600
7941,47952,10,600
7942,931229,9,400
7943,462332,10,500
7944,147987,12,300
7945,626863,17,500
7946,579712,9,600
7947,273085,10,400
7948,570900,6,400
7949,422070,9,800
7950,926526,9,500
7951,59869,14,600
7952,782187,15,1100
7953,838814,16,1500
7954,13885,13,400
7955,41418,18,400
7956,802038,10,800
7957,912952,18,5800
7958,908448,7,500
7959,651212,11,600
7960,635835,11,500
7961,515030,9,600
7962,346215,8,600
7963,396027,10,400
7964,295325,11,500
7965,530842,8,900
7966,370098,20,900
7967,292706,11,400
7968,105258,13,1000
7969,619225,5,400
7970,387043,12,500
7971,978927,10,900
7972,852817,9,900
7973,595691,5,500
7974,381792,15,700
7975,796243,8,400
7976,32113,12,400
7977,228241,15,1000
7978,168504,16,800
7979,539132,11,900
7980,310924,12,600
7981,607172,11,500
7982,511069,13,1100
7983,717740,7,400
7984,137754,16,1100
7985,946262,11,400
7986,299791,11,1000
7987,970806,10,700
7988,871482,5,1000
7989,174407,12,400
7990,904090,9,700
7991,368341,9,1100
7992,954948,6,300
7993,219879,13,700
7994,264309,11,400
7995,844457,12,1000
7996,159993,11,500
7997,128994,12,500
7998,424460,19,1400
7999,672015,18,1500
8000,655452,11,300
8001,401709,11,600
8002,439512,7,500
8003,938587,8,400
8004,786458,12,600
8005,641548,15,900
8006,503081,8,800
8007,359861,9,500
8008,930148,9,400
8009,949629,9,400
8010,32133,12,4400
8011,151693,12,300
8012,28637,17,900
8013,740228,7,31600
8014,485995,14,600
8015,443260,12,700
8016,129647,11,600
8017,108372,17,1600
8018,186160,8,500
8019,679097,9,600
8020,391672,12,700
8021,58711,13,700
8022,147851,13,700
8023,303540,9,600
8024,757986,15,900
8025,783194,13,500
8026,808044,6,600
8027,97106,14,600
8028,997841,7,1000
8029,696920,9,800
8030,164230,10,500
8031,159302,14,500
8032,601781,12,500
8033,981538,9,400
8034,220014,13,600
8035,629832,18,900
8036,654207,15,500
8037,526632,10,500
8038,300187,11,500
8039,306421,9,700
8040,475184,9,600
8041,392038,14,800
8042,227981,9,400
8043,720643,14,600
8044,798092,8,500
8045,814445,8,600
8046,197131,9,500
8047,528415,6,500
8048,92398,13,600
8049,421644,10,600
8050,265477,16,600
8051,908325,8,4900
8052,187957,17,1600
8053,496284,14,500
8054,753175,13,700
8055,764667,11,500
8056,520988,11,1100
8057,427941,11,600
8058,350510,10,700
8059,786699,13,700
8060,672168,12,500
8061,913456,12,400
8062,529221,7,400
8063,502747,6,400
8064,334074,9,600
8065,302122,10,500
8066,633673,13,500
8067,80586,10,500
8068,449732,13,400
8069,628786,20,1400
8070,437787,10,800
8071,237609,6,500
8072,339352,12,600
8073,445120,12,400
8074,540083,9,400
8075,901875,8,500
8076,214044,12,700
8077,240753,11,800
8078,256354,13,800
8079,520427,11,400
8080,750490,12,600
8081,729459,13,5700
8082,639600,15,500
8083,526801,11,500
8084,797684,12,900
8085,955657,8,500
8086,174307,10,600
8087,888768,12,700
8088,513204,7,500
8089,200955,6,500
8090,367329,5,500
8091,540583,7,300
8092,334146,12,600
8093,702686,7,600
8094,826861,8,600
8095,976801,8,600
8096,794863,11,900
8097,73147,15,1000
8098,716621,10,500
8099,888628,10,400
8100,710317,10,300
8101,739871,7,400
8102,562252,10,700
8103,230371,16,1100
8104,561249,10,500
8105,148031,11,400
8106,744988,7,300
8107,542000,11,700
8108,575185,14,1200
8109,259909,11,900
8110,487955,15,1200
8111,995186,3,600
8112,729976,9,400
8113,386299,13,800
8114,431446,11,500
8115,240782,5,300
8116,211321,13,500
8117,563795,9,600
8118,858259,5,500
8119,804565,7,500
8120,594864,8,500
8121,408592,16,1000
8122,657576,12,500
8123,127290,13,800
8124,121571,16,1400
8125,670485,11,900
8126,353505,9,400
8127,994414,4,400
8128,999191,4,600
8129,619912,4,400
8130,996894,2,400
8131,991066,10,1400
8132,860415,7,400
8133,720867,14,500
8134,457299,13,1100
8135,279672,9,500
8136,413008,15,1000
8137,138775,12,700
8138,961578,7,700
8139,807823,7,400
8140,17520,14,800
8141,162524,11,700
8142,823875,9,500
8143,407561,11,600
8144,652748,9,600
8145,624218,9,1000
8146,587163,8,600
8147,533618,9,600
8148,515528,16,600
8149,760685,10,500
8150,274186,11,500
8151,983695,8,900
8152,39954,15,1000
8153,642585,11,400
8154,676198,13,1100
8155,360665,9,500
8156,645968,8,600
8157,187210,14,500
8158,704710,7,400
8159,438101,7,400
8160,367735,7,500
8161,689478,9,700
8162,304161,10,700
8163,597585,8,1000
8164,909821,9,500
8165,620657,6,400
8166,95124,12,600
8167,800893,10,600
8168,868966,6,500
8169,270332,13,600
8170,146818,9,400
8171,885795,13,700
8172,725243,15,1600
8173,444396,15,400
8174,850005,5,500
8175,178628,16,1200
8176,464090,9,600
8177,172162,13,600
8178,521315,10,500
8179,254033,20,1200
8180,983782,7,400
8181,739468,6,500
8182,905389,12,500
8183,555202,14,400
8184,151646,13,700
8185,458056,15,900
8186,628545,17,500
8187,641111,11,400
8188,846347,9,600
8189,662128,12,600
8190,803711,9,600
8191,229673,11,500
8192,418835,11,700
8193,766119,11,400
8194,391480,15,1200
8195,192812,10,700
8196,568428,7,500
8197,425470,12,500
8198,972018,10,800
8199,868292,7,600
8200,64938,14,600
8201,560547,13,600
8202,61000,11,500
8203,764352,13,700
8204,542712,9,500
8205,926374,10,900
8206,752302,16,900
8207,925175,10,500
8208,153573,14,1300
8209,412137,17,1200
8210,372691,14,500
8211,177150,10,800
8212,101654,18,1500
8213,584356,9,800
8214,396703,15,1000
8215,808771,7,400
8216,320986,10,500
8217,445523,14,900
8218,741787,10,500
8219,287113,13,600
8220,278491,12,500
8221,13052,18,900
8222,422640,15,1100
8223,233280,5,500
8224,822895,11,1000
8225,474400,7,600
8226,620360,9,400
8227,153408,15,800
8228,519374,11,500
8229,984574,5,400
8230,404881,12,600
8231,709346,11,600
8232,260958,15,500
8233,661630,15,300
8234,927968,6,600
8235,971771,9,300
8236,663915,13,700
8237,5761,17,600
8238,463026,13,500
8239,795318,16,1000
8240,833138,9,500
8241,657410,12,800
8242,652173,10,400
8243,51149,19,1000
8244,555996,13,600
8245,226793,15,500
8246,468293,10,600
8247,661220,14,400
8248,558088,12,400
8249,536812,11,1300
8250,265754,15,500
8251,856706,7,800
8252,221825,11,700
8253,647842,10,600
8254,134527,7,600
8255,880748,14,700
8256,233935,13,600
8257,328038,9,700
8258,261621,17,400
8259,983328,5,400
8260,76073,12,600
8261,886756,10,600
8262,595862,5,600
8263,353387,10,400
8264,343688,8,600
8265,147075,18,500
8266,15790,16,600
8267,560423,7,5000
8268,755734,15,600
8269,937647,12,600
8270,206788,11,600
8271,946389,11,500
8272,502853,6,400
8273,647426,12,400
8274,664758,10,400
8275,551250,6,600
8276,60669,12,600
8277,386830,15,1000
8278,468482,11,600
8279,377145,13,500
8280,237677,7,400
8281,835785,5,500
8282,101601,14,800
8283,873686,13,600
8284,189123,19,1100
8285,804630,12,600
8286,176269,10,400
8287,64834,15,400
8288,32566,13,400
8289,697196,8,500
8290,506724,12,700
8291,712864,11,700
8292,128448,10,500
8293,94821,13,500
8294,592485,10,700
8295,536114,9,800
8296,930410,7,400
8297,965349,5,500
8298,10519,17,700
8299,883033,16,500
8300,642367,13,400
8301,116965,8,500
8302,763080,13,600
8303,227047,13,600
8304,75746,9,400
8305,583003,9,500
8306,545651,8,1000
8307,366498,14,1200
8308,309692,13,500
8309,143432,15,900
8310,307451,10,800
8311,154712,10,500
8312,29709,11,500
8313,904989,9,500
8314,708948,12,500
8315,962010,5,500
8316,802852,12,500
8317,952971,10,400
8318,193345,11,600
8319,885590,14,400
8320,427882,12,800
8321,56166,10,500
8322,62199,12,500
8323,850453,12,500
8324,473048,9,500
8325,79925,9,400
8326,114017,14,700
8327,791117,13,500
8328,849160,9,600
8329,998424,11,900
8330,179581,13,500
8331,648036,12,600
8332,972585,8,500
8333,906838,9,600
8334,514147,9,500
8335,936258,9,600
8336,443149,16,800
8337,861891,9,800
8338,234022,13,300
8339,612113,8,500
8340,636125,11,500
8341,228362,10,400
8342,964563,4,600
8343,998292,11,800
8344,495276,9,800
8345,838749,11,500
8346,255318,15,800
8347,483041,13,600
8348,8936,23,1000
8349,292086,12,600
8350,26301,13,600
8351,82876,16,400
8352,241837,21,1500
8353,965832,6,700
8354,905492,12,400
8355,498258,11,600
8356,850611,10,800
8357,34055,16,600
8358,691566,9,900
8359,182799,12,400
8360,351272,12,500
8361,16017,15,500
8362,459077,12,400
8363,930460,9,4800
8364,317337,11,1000
8365,500343,7,500
8366,921913,13,500
8367,786488,15,1100
8368,60745,11,400
8369,870956,5,400
8370,60852,13,600
8371,989106,3,500
8372,798372,10,700
8373,530761,8,500
8374,892911,11,500
8375,587072,9,400
8376,155021,9,300
8377,694075,9,600
8378,233357,14,500
8379,999232,3,300
8380,755284,11,600
8381,571658,7,500
8382,182757,13,300
8383,223880,10,400
8384,281475,11,1200
8385,787462,10,400
8386,107549,10,500
8387,20523,15,500
8388,334807,15,1200
8389,843984,5,500
8390,739825,9,300
8391,422539,16,400
8392,634636,15,500
8393,538434,9,500
8394,232595,9,400
8395,200278,8,500
8396,381010,15,5300
8397,877628,11,1000
8398,77677,14,500
8399,943775,5,700
8400,411611,14,500
8401,511436,10,400
8402,790786,12,700
8403,40537,11,400
8404,504918,15,500
8405,907065,10,700
8406,964786,7,400
8407,201586,12,800
8408,33526,15,400
8409,577196,11,600
8410,614684,6,500
8411,240650,8,500
8412,393259,12,500
8413,911612,6,400
8414,31070,11,500
8415,256654,11,500
8416,811890,11,900
8417,229397,10,300
8418,496696,14,700
8419,908405,10,500
8420,10184,22,1200
8421,914436,13,700
8422,909838,9,300
8423,495447,6,300
8424,99386,13,900
8425,709601,10,500
8426,582988,12,900
8427,953445,6,500
8428,93976,14,400
8429,665624,12,500
8430,262628,14,500
8431,821065,8,500
8432,539015,6,300
8433,231766,9,500
8434,212658,14,400
8435,318555,12,500
8436,680950,11,1000
8437,136206,14,600
8438,379777,18,1200
8439,260668,18,500
8440,545385,9,400
8441,349541,11,400
8442,438823,6,400
8443,479699,15,1000
8444,158385,15,600
8445,944448,8,400
8446,130443,10,700
8447,269602,13,400
8448,584316,9,400
8449,559655,9,500
8450,193031,13,300
8451,648516,11,600
8452,66696,13,600
8453,334486,9,300
8454,824360,13,800
8455,670341,12,500
8456,946995,11,500
8457,529632,6,500
8458,235666,12,500
8459,491230,12,1000
8460,786095,13,5200
8461,256641,12,400
8462,613825,8,300
8463,432075,14,700
8464,907153,9,400
8465,793470,10,400
8466,602282,9,300
8467,262539,12,400
8468,760840,9,500
8469,565691,6,500
8470,532032,14,500
8471,498100,10,400
8472,726442,18,1800
8473,760409,12,400
8474,258898,18,900
8475,826928,8,400
8476,308586,12,800
8477,956553,7,500
8478,733649,15,600
8479,518872,12,400
8480,481318,14,800
8481,167794,13,700
8482,984112,10,800
8483,402411,20,1000
8484,568989,6,400
8485,507643,11,400
8486,225060,7,400
8487,536682,7,400
8488,479102,10,500
8489,646645,13,600
8490,425803,10,4000
8491,975188,11,800
8492,855963,7,500
8493,633320,15,600
8494,833705,7,400
8495,367609,10,1100
8496,880701,15,400
8497,642745,14,800
8498,962829,8,500
8499,660989,18,400
8500,820625,10,500
8501,648244,14,400
8502,905554,12,300
8503,69804,11,500
8504,35647,16,600
8505,878972,11,800
8506,120513,13,700
8507,935028,13,600
8508,276251,11,600
8509,835724,6,300
8510,426196,10,400
8511,276163,12,400
8512,782516,14,300
8513,276329,13,700
8514,701973,9,600
8515,9918,17,1100
8516,60490,19,1000
8517,863526,9,1200
8518,371493,15,600
8519,424730,14,700
8520,805150,11,4500
8521,959059,7,600
8522,38809,9,600
8523,859355,10,700
8524,324897,13,1000
8525,648708,14,500
8526,357887,12,800
8527,44967,11,700
8528,532302,11,400
8529,851577,10,800
8530,39358,13,500
8531,569798,8,600
8532,350803,10,500
8533,522159,11,600
8534,961371,6,300
8535,496953,10,400
8536,920298,8,600
8537,789442,9,400
8538,11864,11,400
8539,172980,9,400
8540,157703,14,600
8541,50365,10,600
8542,519863,8,300
8543,395385,13,500
8544,949290,12,1000
8545,34112,12,500
8546,408732,12,400
8547,417873,11,800
8548,71188,8,500
8549,778509,8,600
8550,400976,10,500
8551,950762,8,300
8552,151638,16,4400
8553,777135,13,700
8554,92962,14,900
8555,147144,20,1000
8556,599236,11,600
8557,430919,8,500
8558,664616,13,400
8559,481705,18,1200
8560,36169,14,500
8561,762676,16,500
8562,980131,10,800
8563,846970,7,600
8564,607508,11,900
8565,351390,11,300
8566,372864,12,600
8567,892463,12,300
8568,272048,11,500
8569,618271,9,600
8570,683515,9,500
8571,692035,9,600
8572,85682,14,600
8573,402191,7,400
8574,549982,10,600
8575,634316,13,600
8576,30027,13,500
8577,693867,12,800
8578,485415,13,600
8579,498105,10,400
8580,329406,7,500
8581,512545,11,600
8582,972936,13,1200
8583,232940,7,3800
8584,96555,10,500
8585,344059,11,800
8586,560712,14,900
8587,829230,4,500
8588,470217,6,600
8589,628453,19,500
8590,558855,9,400
8591,211667,11,800
8592,455026,11,600
8593,302045,12,500
8594,419230,9,500
8595,914795,11,600
8596,349272,15,900
8597,552758,14,600
8598,965541,8,400
8599,507042,11,300
8600,456981,10,600
8601,20744,14,800
8602,488462,9,400
8603,445493,13,400
8604,873825,12,300
8605,359671,9,600
8606,428974,9,400
8607,374993,13,400
8608,231517,7,400
8609,753439,18,1000
8610,143836,12,400
8611,94602,14,400
8612,360908,6,700
8613,740505,7,800
8614,808754,7,700
8615,912116,7,400
8616,503521,16,400
8617,334509,10,400
8618,499441,10,300
8619,727906,15,1100
8620,871218,6,500
8621,525396,8,700
8622,598017,7,600
8623,19705,14,600
8624,15052,11,500
8625,217384,7,400
8626,173269,8,400
8627,851055,9,500
8628,603105,9,500
8629,488554,13,400
8630,423213,13,500
8631,271206,13,400
8632,523869,15,1300
8633,221615,11,300
8634,173621,15,900
8635,649375,13,500
8636,256726,14,600
8637,681321,10,400
8638,318091,10,500
8639,935580,13,800
8640,980066,6,500
8641,213902,11,600
8642,743582,7,600
8643,107095,13,400
8644,341058,11,700
8645,230503,10,800
8646,581489,7,400
8647,326936,11,700
8648,315707,6,500
8649,810871,9,800
8650,488191,12,300
8651,653239,11,900
8652,937989,10,900
8653,768326,11,600
8654,910585,9,500
8655,73390,12,400
8656,323229,7,400
8657,245769,17,1300
8658,392107,12,500
8659,158618,16,1000
8660,652661,14,1000
8661,595311,9,700
8662,149564,13,500
8663,878862,16,1200
8664,986508,8,1000
8665,613258,10,600
8666,495380,7,300
8667,66068,14,500
8668,205784,11,600
8669,939864,11,1000
8670,671768,8,400
8671,313665,13,500
8672,116062,11,600
8673,539758,10,400
8674,81105,17,1000
8675,320180,11,400
8676,752548,11,600
8677,665792,12,500
8678,184746,13,500
8679,846699,10,900
8680,16767,15,500
8681,124239,11,600
8682,439256,9,400
8683,285825,13,800
8684,695430,9,400
8685,126639,8,500
8686,705428,16,1100
8687,389768,12,600
8688,138087,13,700
8689,141748,15,800
8690,709188,11,400
8691,733247,6,400
8692,251927,20,1300
8693,141497,15,300
8694,961528,5,400
8695,546736,8,600
8696,980453,14,500
8697,555020,9,500
8698,564559,9,700
8699,892393,14,400
8700,455080,11,400
8701,565177,10,1000
8702,385722,14,900
8703,553748,12,400
8704,160023,14,600
8705,644786,14,600
8706,582040,15,1100
8707,138038,16,300
8708,976055,8,400
8709,835672,9,500
8710,736961,8,1100
8711,71104,9,600
8712,951535,11,1100
8713,207656,6,500
8714,232094,7,300
8715,404053,13,700
8716,112759,17,1400
8717,217413,16,600
8718,304821,8,600
8719,378969,10,500
8720,952047,7,400
8721,536605,8,400
8722,944003,8,700
8723,738738,14,1200
8724,479244,14,400
8725,741499,9,500
8726,905346,7,800
8727,282655,18,1100
8728,183149,12,400
8729,50217,12,600
8730,753802,12,400
8731,921585,6,500
8732,70348,11,400
8733,206336,9,400
8734,732116,10,400
8735,62505,12,700
8736,261135,18,900
8737,220238,12,900
8738,753049,15,400
8739,711856,11,800
8740,973886,9,600
8741,264290,13,500
8742,710105,11,900
8743,540589,9,800
8744,411856,14,400
8745,846838,8,500
8746,107639,12,600
8747,387015,10,400
8748,785246,13,1000
8749,845434,13,300
8750,24769,11,800
8751,10295,11,400
8752,741625,12,700
8753,272505,11,500
8754,287822,9,400
8755,967688,7,600
8756,267799,11,600
8757,14890,14,400
8758,937152,12,1300
8759,280622,9,500
8760,435496,10,600
8761,624341,9,1000
8762,981546,10,500
8763,178880,14,600
8764,613511,10,400
8765,997984,2,500
8766,267659,17,700
8767,999188,5,300
8768,537420,10,400
8769,284918,17,800
8770,184055,12,300
8771,391094,15,300
8772,37374,11,500
8773,175763,14,600
8774,48534,13,600
8775,797188,13,600
8776,484069,11,1000
8777,441262,15,600
8778,466694,13,500
8779,127337,13,500
8780,49726,15,300
8781,438594,8,500
8782,487836,12,500
8783,702324,7,500
8784,947464,12,500
8785,469691,9,400
8786,557896,12,800
8787,174996,14,800
8788,739964,7,500
8789,132794,10,600
8790,693526,13,300
8791,890162,8,500
8792,348825,13,900
8793,179013,15,500
8794,42065,19,1500
8795,576299,14,1300
8796,128285,12,600
8797,407438,12,400
8798,692290,12,800
8799,613801,11,26200
8800,294607,13,500
8801,77598,15,1200
8802,326358,11,500
8803,18397,13,700
8804,78201,13,900
8805,668254,13,600
8806,543069,8,700
8807,603163,9,400
8808,694324,10,500
8809,62850,17,500
8810,912367,5,600
8811,88849,16,600
8812,112219,13,400
8813,771410,8,700
8814,70697,10,400
8815,253733,12,500
8816,687650,12,400
8817,232087,10,800
8818,869525,5,500
8819,544171,9,700
8820,21887,12,800
8821,411422,15,700
8822,610216,12,700
8823,130688,7,500
8824,293190,8,600
8825,79851,11,300
8826,730340,11,1000
8827,295750,11,500
8828,427026,10,600
8829,659070,14,1200
8830,66334,13,500
8831,176764,9,600
8832,22175,12,400
8833,942395,13,1000
8834,206682,8,400
8835,195512,9,600
8836,16181,11,800
8837,969656,3,300
8838,162514,12,400
8839,895684,12,1000
8840,931903,9,900
8841,717608,8,400
8842,794709,10,400
8843,708755,14,400
8844,158394,16,500
8845,78238,9,400
8846,169740,11,800
8847,47198,11,600
8848,168137,14,600
8849,889729,11,400
8850,958361,10,900
8851,897440,8,500
8852,443685,12,500
8853,760011,11,700
8854,679896,10,600
8855,878250,9,400
8856,338353,8,700
8857,572925,16,1100
8858,692871,12,700
8859,322147,12,500
8860,878507,14,500
8861,484707,9,600
8862,978242,7,600
8863,438112,7,400
8864,300799,9,4600
8865,465279,9,700
8866,982503,9,500
8867,745692,5,500
8868,194614,11,500
8869,771413,8,200
8870,640408,15,500
8871,415636,14,600
8872,621323,7,600
8873,708626,13,900
8874,254110,15,1000
8875,788034,13,500
8876,476126,7,600
8877,356506,8,500
8878,379371,10,500
8879,744947,8,700
8880,810114,10,500
8881,428653,9,400
8882,822456,8,500
8883,653127,12,500
8884,768945,10,600
8885,274037,12,1000
8886,558093,10,400
8887,499205,8,500
8888,477983,13,500
8889,951470,10,300
8890,295327,13,800
8891,737560,15,1300
8892,398827,13,800
8893,902258,8,600
8894,201619,11,400
8895,514666,9,4500
8896,421554,8,400
8897,15073,16,1300
8898,794268,10,600
8899,343038,12,600
8900,742056,8,500
8901,535571,12,900
8902,523423,13,1200
8903,754204,12,400
8904,267446,13,1000
8905,479469,13,600
8906,350258,12,400
8907,77259,12,800
8908,477881,16,200
8909,808487,8,400
8910,322808,9,300
8911,90832,20,600
8912,104783,10,700
8913,79958,11,700
8914,526837,11,400
8915,228071,10,500
8916,617423,6,500
8917,726377,8,400
8918,287077,14,1000
8919,453716,12,1100
8920,731058,12,1000
8921,994126,7,400
8922,583609,10,500
8923,492311,10,500
8924,738590,8,500
8925,41204,8,4200
8926,404847,12,900
8927,80061,9,300
8928,907985,9,400
8929,136556,14,500
8930,365836,7,600
8931,149331,12,400
8932,504423,16,400
8933,998825,3,400
8934,819705,9,500
8935,39094,14,400
8936,901255,8,300
8937,14182,14,600
8938,619448,7,600
8939,298758,7,600
8940,685680,7,600
8941,309670,14,600
8942,530497,8,300
8943,166777,14,500
8944,532700,11,500
